contentid,title,addr1,contenttypeid,content_type_name,target_tourism_type,mapx,mapy,info_score,info_level,has_firstimage,has_firstimage2,has_tel,has_addr1,has_coord,has_main_category,has_mid_category,has_sub_category,type_prob_관광지,type_prob_레저스포츠,type_prob_문화관광,type_prob_쇼핑,type_prob_숙박,type_prob_역사관광,type_prob_음식,type_prob_자연관광,type_prob_체험관광,type_top1,type_top1_prob,type_top2,type_top2_prob
2773766,한강뮤지엄,경기도 남양주시 와부읍 경강로926번길 30,14,문화시설,문화관광,127.2366895528,37.5534937521,90,매우 높음,1,1,0,1,1,1,1,1,0.019293347542140928,0.010115009239697836,0.9163589052883968,0.002529825085681434,0.02312508290959831,0.003056947524605474,0.003435085830091856,0.02008865075730315,0.001997145822484182,문화관광,0.9163589052883968,숙박,0.02312508290959831
3014000,한강시민공원삼패지구물놀이장,경기도 남양주시 고산로 254-2 (삼패동),28,레포츠,레저스포츠,127.195376,37.592206,90,매우 높음,1,1,0,1,1,1,1,1,0.014992667296236325,0.9200391703404865,0.022061138613392445,0.006962747004167256,0.010745492017126719,0.009236394245501444,0.003407769408378182,0.00714968595042758,0.005404935124283631,레저스포츠,0.9200391703404865,문화관광,0.022061138613392445
3085198,한사랑딸기체험농장,경기도 남양주시 조안면 송촌리,12,관광지,체험관광,127.318266,37.563462,95,매우 높음,1,1,0,1,1,1,1,1,0.11435586980115846,0.012215243955362455,0.005323117488031264,0.003352830274370818,0.015938328327444816,0.03661769046564754,0.00317813684816856,0.059344142428686554,0.7496746404111293,체험관광,0.7496746404111293,관광지,0.11435586980115846
2863041,한옥에서 Pizza 온고재,경기도 남양주시 와부읍 팔당로139번길 19-29,39,음식점,음식,127.2482275768,37.5470391549,90,매우 높음,1,1,0,1,1,1,1,1,0.0016632257238951434,0.0005701685377690704,0.010189782929435938,0.0036687598064461106,0.011782577058419256,0.0005045167260782614,0.9685960275242964,0.0030249416936598337,0.0,음식,0.9685960275242964,숙박,0.011782577058419256
2730785,해자연캠핑장,경기도 남양주시 오남읍 팔현로175번길 310-60,28,레포츠,레저스포츠,127.2640800182,37.7018464574,90,매우 높음,1,1,0,1,1,1,1,1,0.003838075976520629,0.9189387272871159,0.009394496043836223,0.003117193796342229,0.04497611546809789,0.0017677636497625377,0.005352067647790112,0.011346079253929681,0.0012694808766049897,레저스포츠,0.9189387272871159,숙박,0.04497611546809789
2865094,햇빛촌,경기도 남양주시 북한강로 1325,39,음식점,음식,127.350194457488,37.6312680367814,75,높음,0,0,0,1,1,1,1,1,0.01949821737635766,0.015574153606404382,0.028931052275680175,0.00357128723772759,0.016022983625972716,0.003874716672546453,0.8941741437967755,0.008602938653599772,0.009750506754935887,음식,0.8941741437967755,문화관광,0.028931052275680175
2862022,햇살촌,경기도 남양주시 수동면 비룡로850번길 2,39,음식점,음식,127.3240825695,37.7127935013,90,매우 높음,1,1,0,1,1,1,1,1,0.0034334218183426466,0.00033352001453274064,0.005099611087676758,0.0017336265279913928,0.002677296856204599,0.00020187289434418331,0.9854252129531557,0.0010954378477521566,0.0,음식,0.9854252129531557,문화관광,0.005099611087676758
3012122,헤라유원지(헤라낚시터),경기도 남양주시 별내면 청학로54번길 83,28,레포츠,레저스포츠,127.1254034604,37.7126843439,90,매우 높음,1,1,0,1,1,1,1,1,0.009869228872459066,0.9391513316506452,0.007892483552303676,0.002708864909917032,0.027862332928089338,0.0022034501397861545,0.0034149599254061544,0.005970115452905103,0.0009272325684885943,레저스포츠,0.9391513316506452,숙박,0.027862332928089338
2705595,현대프리미엄아울렛 SPACE1,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.1524454232,37.6163127071,90,매우 높음,1,1,0,1,1,1,1,1,0.039534984378845825,0.08876667034002574,0.0640785280482986,0.58539012536573,0.10548850708577664,0.00640351755541887,0.04776925279000291,0.05909068509583677,0.0034777293400648436,쇼핑,0.58539012536573,숙박,0.10548850708577664
2930644,홈플러스 진접점,경기도 남양주시 진접읍 금강로 1447,38,쇼핑,쇼핑,127.188606644806,37.7217474135421,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.003382184576327429,0.005970899922717268,0.9711431493471504,0.0039971608196187865,0.0030453963448859853,0.0045924972830109585,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9711431493471504,문화관광,0.005970899922717268
2867369,홍콩,경기도 남양주시 강변북로 681-1 (수석동),39,음식점,음식,127.1706444907,37.5909715361,90,매우 높음,1,1,0,1,1,1,1,1,0.0016632257238951434,0.0005701685377690704,0.009478199005086056,0.007179827680849732,0.01254951875507647,0.0005045167260782614,0.963321030449014,0.004733513122231262,0.0,음식,0.963321030449014,숙박,0.01254951875507647
2862047,화난덕,경기도 남양주시 와부읍 경강로849번길 14-13,39,음식점,음식,127.235579221666,37.5624551689284,75,높음,0,0,0,1,1,1,1,1,0.020498797014877876,0.01640743187081034,0.032346463448952326,0.005894388622535245,0.01823770030337532,0.00418915443637804,0.8684418009421844,0.009789537937655485,0.024194725423230912,음식,0.8684418009421844,문화관광,0.032346463448952326
2762881,화도낚시공원,경기도 남양주시 화도읍 경춘로2414번길 50-14,28,레포츠,레저스포츠,127.3592115657,37.6561118419,90,매우 높음,1,1,0,1,1,1,1,1,0.010566891615078743,0.9532602498281242,0.007199040819158053,0.00160745909617381,0.016811589987586615,0.0022034501397861545,0.0006589147286821705,0.007437926163649504,0.0002544776217610444,레저스포츠,0.9532602498281242,숙박,0.016811589987586615
2876580,화도수산,경기도 남양주시 화도읍 경춘로2515번길 10,39,음식점,음식,127.364724739,37.6635249698,90,매우 높음,1,1,0,1,1,1,1,1,0.010190496619634382,0.00033352001453274064,0.010477170277858956,0.00480868456587783,0.005913745288342196,0.00020187289434418331,0.9655323316331519,0.002542178706257721,0.0,음식,0.9655323316331519,문화관광,0.010477170277858956
780768,화도푸른물센터 피아노폭포,경기도 남양주시 화도읍 폭포로 562,12,관광지,관광지,127.34593929531,37.6319928701052,85,매우 높음,1,1,0,1,1,0,1,1,0.4024885905572292,0.016382382203002706,0.02083888567070741,0.009196669892376153,0.02376330851058352,0.05854134489897915,0.005967644298883833,0.4232091581667884,0.039612015801449726,자연관광,0.4232091581667884,관광지,0.4024885905572292
2767431,화수분제빵소 남양주점,경기도 남양주시 화도읍 경춘로 1818,39,음식점,음식,127.2918732525,37.656046732,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.0017703785598250207,0.004129506281606882,0.0015051488205371972,0.004311573547568621,0.0015222915289936265,0.9829270529754713,0.002542178706257721,0.0,음식,0.9829270529754713,숙박,0.004311573547568621
3012119,황금산문화공원,경기도 남양주시 경춘로 434 (다산동),12,관광지,자연관광,127.1620614528,37.607974961,90,매우 높음,1,1,0,1,1,1,1,1,0.34909294776397054,0.006871557658609951,0.04331712762819694,0.003173900810860342,0.06261494690054327,0.025976584860131064,0.0016023109346565568,0.49035083402171875,0.016999789421312854,자연관광,0.49035083402171875,관광지,0.34909294776397054
2731138,휴림캠핑장,경기도 남양주시 수동면 지둔로 354-1,28,레포츠,레저스포츠,127.3003096708,37.7150094761,90,매우 높음,1,1,0,1,1,1,1,1,0.003838075976520629,0.9225876050494689,0.009394496043836223,0.003117193796342229,0.044660571039078285,0.0017677636497625377,0.0020187343144567787,0.011346079253929681,0.0012694808766049897,레저스포츠,0.9225876050494689,숙박,0.044660571039078285
125528,흥국사(남양주),경기도 남양주시 덕릉로1071번길 58 (별내동),12,관광지,숙박,127.098487281,37.6844315879,90,매우 높음,1,1,0,1,1,1,1,1,0.05334600468929396,0.006194044975434762,0.007705798600935575,0.0008543003288469312,0.7779610295304882,0.0959758741773529,0.0028502534390306674,0.044619099290787535,0.010493594967829364,숙박,0.7779610295304882,역사관광,0.0959758741773529
2730198,힐링별밤수목원캠핑장,경기도 남양주시 수동면 비룡로 1516-19,28,레포츠,레저스포츠,127.2736722074,37.7496466275,90,매우 높음,1,1,0,1,1,1,1,1,0.003838075976520629,0.9115877739254936,0.009394496043836223,0.0027518969926892613,0.04602569896670621,0.004868538843560988,0.0020187343144567787,0.01824530406013123,0.0012694808766049897,레저스포츠,0.9115877739254936,숙박,0.04602569896670621
2847394,힐링힐스,경기도 남양주시 강변북로632번길 57-28 (수석동),39,음식점,음식,127.1741498181,37.5877969686,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0028282051076706743,0.0016704989682219766,0.004311573547568621,0.0005045167260782614,0.9865176373499304,0.002542178706257721,0.0,음식,0.9865176373499304,숙박,0.004311573547568621
2867829,힘찬낙지,경기도 남양주시 경강로 780 푸른꽃,39,음식점,음식,127.2290148666,37.5669115,90,매우 높음,1,1,0,1,1,1,1,1,0.0043416378870559475,0.002098741204857801,0.005413897444805957,0.002629968174509663,0.004182573240245518,0.003000510817963557,0.9733345760953068,0.0016701028017673857,0.003327992333487422,음식,0.9733345760953068,문화관광,0.005413897444805957
4012020,ABC마트 SE 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.003420430772873652,0.9761934911576967,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9761934911576967,숙박,0.0039971608196187865
4025334,K2 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.003420430772873652,0.9761934911576967,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9761934911576967,숙박,0.0039971608196187865
4025338,Lee 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
2923501,LG전자 베스트샵 별내점,경기도 남양주시 순화궁로 337 (별내동),38,쇼핑,쇼핑,127.12606169889,37.656887408171,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.003420430772873652,0.9761934911576967,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9761934911576967,숙박,0.0039971608196187865
4012026,PXG 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
3076809,[경기옛길 평해길 제2길] 미음나루길,경기도 남양주시 수석동,28,레포츠,레저스포츠,127.1642,37.5849,95,매우 높음,1,1,0,1,1,1,1,1,0.019298699927560215,0.9110497404425738,0.02187343294334104,0.012700771790234263,0.00936277076777501,0.009600816984750552,0.0034914862109598197,0.00922129146146412,0.0034009894713411285,레저스포츠,0.9110497404425738,문화관광,0.02187343294334104
3076820,[경기옛길 평해길 제3길] 정약용길,경기도 남양주시 와부읍 팔당로 107,28,레포츠,레저스포츠,127.2438579104786,37.54688915785446,95,매우 높음,1,1,0,1,1,1,1,1,0.01712814657827861,0.9180343489436957,0.02252734305066729,0.012073212329382148,0.009133116066311276,0.007041677199804316,0.002690195128140956,0.007970971232378549,0.0034009894713411285,레저스포츠,0.9180343489436957,문화관광,0.02252734305066729
3076842,[경기옛길 평해길 제4길] 두물머리나룻길,경기도 남양주시 조안면 운길산로 20,28,레포츠,레저스포츠,127.30985017697834,37.55480315789204,95,매우 높음,1,1,0,1,1,1,1,1,0.02027845429645317,0.893223042915067,0.02660345097412193,0.01539088550137634,0.007430662518549067,0.013905965539976053,0.0026557834447143622,0.011888711647824141,0.008623043161917523,레저스포츠,0.893223042915067,문화관광,0.02660345097412193
2500184,[다산길 1코스] 한강나루길,경기도 남양주시 삼패동,28,레포츠,레저스포츠,127.198816898,37.5919524881,90,매우 높음,1,1,0,1,1,1,1,1,0.012074661418513932,0.8763751205863315,0.029578078139467348,0.010533049771628101,0.04052060084076433,0.0022034501397861545,0.004901740687685318,0.022886065847334817,0.0009272325684885943,레저스포츠,0.8763751205863315,숙박,0.04052060084076433
